transaction_id,ventureid,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,dateoftransaction,timing,currency,remarks,specificationcategory
GD018_T112,GD018,Return,Not specified,182.275,,,1781-08-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T113,GD018,Return,Not specified,29.95833333,,,1781-08-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T114,GD018,Return,Not specified,281.25833333,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T115,GD018,Return,Not specified,229.17916667,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T116,GD018,Return,Not specified,293.90416667,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T117,GD018,Return,Not specified,738.32083333,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T118,GD018,Return,Not specified,234.60833333,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T119,GD018,Return,Not specified,234.55416667,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T120,GD018,Return,Not specified,48.29583333,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T121,GD018,Return,Not specified,124,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T122,GD018,Return,Not specified,522.875,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T123,GD018,Return,Not specified,3782.3125,,,1787-06-03,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T124,GD018,Return,Not specified,923.76666667,,,1788-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T125,GD018,Return,Not specified,4458.15416667,,,1788-06-28,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T126,GD018,Return,Not specified,489.39166667,,,1789-06-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T127,GD018,Return,Not specified,548.925,,,1790-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T128,GD018,Return,Not specified,805.21666667,,,1792-05-28,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T129,GD018,Return,Not specified,736.80416667,,,1792-04-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD018_T130,GD018,Return,Not specified,532.5,,,1793-07-24,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T001,GD019,Expenditure,Not specified,36054.2375,,,1775,Outfitting,Livres tournois,,Unspecified in source
GD019_T002,GD019,Expenditure,Not specified,958.83333333,,,1775,After outfitting,Livres tournois,,Unspecified in source
GD019_T003,GD019,Return,Not specified,6539.875,,,1776-11-07,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD019_T004,GD019,Return,Not specified,6539.80833333,,,1777-07-08,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD019_T005,GD019,Return,Not specified,525.77083333,,,1777-08-26,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD019_T006,GD019,Return,Not specified,2219.35,,,1778-11-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD019_T007,GD019,Return,Not specified,535.975,,,1778-11-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD019_T008,GD019,Return,Not specified,7292.075,,,1778-12-09,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD019_T009,GD019,Return,Not specified,205.87083333,,,1779-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T010,GD019,Return,Not specified,258.2,,,1782-08-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T011,GD019,Return,Not specified,46.25416667,,,1781-08-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T012,GD019,Return,Not specified,1032.375,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T013,GD019,Return,Not specified,111.14166667,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T014,GD019,Return,Not specified,54.8125,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T015,GD019,Return,Not specified,159.45416667,,,1784-01-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T016,GD019,Return,Not specified,1342,,,1785-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T017,GD019,Return,Not specified,1763.14583333,,,1786-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T018,GD019,Return,Not specified,1136.025,,,1786-04-04,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T019,GD019,Return,Not specified,973.025,,,1787-06-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T020,GD019,Return,Not specified,296.53333333,,,1787-06-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T021,GD019,Return,Not specified,371.12083333,,,1787-06-30,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T022,GD019,Return,Not specified,451.15,,,1788-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T023,GD019,Return,Not specified,1356.975,,,1788-05-15,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T024,GD019,Return,Not specified,796.4,,,1789-06-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T025,GD019,Return,Not specified,137.25,,,1790-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T026,GD019,Return,Not specified,787.60416667,,,1790-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T027,GD019,Return,Not specified,1169.18333333,,,1790-06-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD019_T028,GD019,Return,Not specified,292.46666667,,,1793-07-24,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD020_T001,GD020,Expenditure,Not specified,32610.97083333,,,1766,Outfitting,Livres tournois,Plus rien à recouvrer,Unspecified in source
GD020_T002,GD020,Expenditure,Not specified,156.725,,,1766,After outfitting,Livres tournois,Plus rien à recouvrer,Unspecified in source
GD020_T003,GD020,Expenditure,Not specified,25557.2125,,,1768,Outfitting,Livres tournois,Plus rien à recouvrer,Unspecified in source
GD020_T004,GD020,Expenditure,Not specified,2910.17916667,,,1769,Outfitting,Livres tournois,Plus rien à recouvrer,Unspecified in source
GD020_T005,GD020,Expenditure,Not specified,30686.25416667,,,1770,Outfitting,Livres tournois,Plus rien à recouvrer,Unspecified in source
GD020_T006,GD020,Expenditure,Not specified,1125.25416667,,,1770,Outfitting,Livres tournois,Plus rien à recouvrer,Unspecified in source
GD020_T007,GD020,Return,Not specified,10126,,,1768-04-14,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T008,GD020,Return,Not specified,1595.45416667,,,1768-09-03,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T009,GD020,Return,Not specified,304.45416667,,,1768-09-05,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T010,GD020,Return,Not specified,912.15833333,,,1768-10-17,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T011,GD020,Return,Not specified,283.29583333,,,1768-11-03,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T012,GD020,Return,Not specified,405.29583333,,,1769-02-16,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T013,GD020,Return,Not specified,2778.99583333,,,1769-09-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T014,GD020,Return,Not specified,3362.33333333,,,1769-11-09,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T015,GD020,Return,Not specified,2009.66666667,,,1769-12-21,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T016,GD020,Return,Not specified,4144.71666667,,,1769-12-21,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T017,GD020,Return,Not specified,9255.99583333,,,1770-01-25,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T018,GD020,Return,Not specified,85.875,,,1770-02-13,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T019,GD020,Return,Not specified,934.8625,,,1770-04-17,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
GD020_T020,GD020,Return,Not specified,1346.2625,,,1770-04-21,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers,Unspecified in source
